Id,Predicted
69023,Technology
7676,Technology
30969,Technology
14711,Technology
1459,Technology
47440,Technology
50912,Technology
254431,Entertainment
35892,Technology
125904,Business
254049,Entertainment
48286,Technology
25715,Business
54701,Technology
234225,Entertainment
287255,Entertainment
150696,Business
279759,Entertainment
226961,Entertainment
160610,Business
17838,Technology
18372,Technology
65741,Technology
200766,Entertainment
1953,Technology
17063,Technology
211444,Entertainment
12842,Technology
5250,Technology
145559,Business
103825,Health
237037,Entertainment
72200,Technology
83867,Health
185879,Entertainment
58446,Technology
174757,Business
149993,Business
239785,Entertainment
235857,Entertainment
18320,Technology
24367,Technology
32466,Technology
257693,Entertainment
53424,Technology
285664,Entertainment
28962,Technology
8836,Technology
280738,Entertainment
286046,Entertainment
23943,Technology
175236,Business
117493,Business
281805,Entertainment
39353,Technology
251810,Entertainment
206237,Entertainment
249927,Entertainment
284358,Entertainment
28157,Technology
60433,Technology
104828,Health
51667,Technology
172302,Business
225037,Entertainment
51220,Technology
20794,Technology
194381,Entertainment
113695,Business
238492,Entertainment
250617,Entertainment
282633,Entertainment
70538,Technology
37207,Technology
67832,Technology
223183,Technology
270978,Entertainment
96873,Health
268639,Entertainment
119227,Business
24699,Technology
201988,Entertainment
178528,Business
33953,Technology
94900,Health
7115,Technology
266562,Entertainment
264297,Entertainment
229216,Entertainment
209929,Entertainment
5327,Technology
120595,Business
156943,Business
280893,Entertainment
2711,Technology
13040,Technology
69392,Technology
176031,Business
95344,Health
62541,Technology
278524,Entertainment
136356,Business
144389,Business
59135,Technology
188821,Entertainment
36051,Technology
287399,Entertainment
112839,Business
159705,Business
116908,Business
31705,Technology
63976,Technology
284325,Entertainment
280334,Entertainment
162152,Business
76920,Health
106080,Business
287401,Entertainment
72018,Technology
283339,Entertainment
9254,Technology
173808,Business
195222,Entertainment
286607,Entertainment
66748,Technology
31,Technology
162328,Business
251090,Entertainment
71547,Technology
229411,Entertainment
153770,Business
68390,Technology
26785,Technology
207422,Entertainment
215013,Entertainment
263903,Entertainment
13729,Technology
240163,Entertainment
240702,Entertainment
187675,Entertainment
268057,Entertainment
48341,Technology
110149,Business
92858,Health
196181,Entertainment
1602,Technology
20014,Technology
60330,Technology
230720,Entertainment
59954,Technology
118649,Business
68516,Technology
159927,Business
188469,Entertainment
1668,Technology
86681,Health
210732,Entertainment
17987,Technology
64966,Technology
42471,Technology
74466,Health
31666,Technology
67781,Technology
147200,Business
279677,Entertainment
101764,Health
100047,Health
57898,Technology
229218,Entertainment
125080,Business
279421,Entertainment
212251,Entertainment
139680,Business
148366,Business
25746,Technology
174609,Business
218974,Entertainment
200697,Entertainment
49319,Technology
179257,Business
267758,Entertainment
181205,Business
216729,Entertainment
282677,Entertainment
121638,Technology
129208,Business
211833,Entertainment
283648,Entertainment
218572,Entertainment
76869,Health
43627,Technology
94000,Health
254942,Entertainment
37003,Technology
212471,Entertainment
153254,Business
14740,Technology
209843,Entertainment
195275,Entertainment
65748,Technology
71992,Technology
161773,Business
239460,Entertainment
49244,Technology
17597,Technology
2703,Technology
80682,Health
55541,Technology
120684,Business
55147,Technology
253728,Entertainment
243498,Entertainment
96289,Health
244960,Entertainment
102921,Health
236538,Entertainment
53630,Technology
86446,Health
50420,Technology
280357,Entertainment
156765,Business
259573,Entertainment
112781,Business
220112,Entertainment
146765,Business
117512,Business
128132,Business
86839,Health
196523,Entertainment
128378,Business
19134,Technology
125595,Business
254645,Entertainment
85564,Health
272834,Entertainment
170798,Business
225897,Entertainment
146342,Business
100904,Business
5705,Technology
63603,Technology
244734,Entertainment
101722,Health
272038,Entertainment
168696,Business
14905,Technology
125025,Business
221367,Entertainment
11269,Technology
51902,Technology
57324,Technology
273978,Entertainment
7548,Technology
27839,Technology
130292,Business
89759,Health
284432,Entertainment
275689,Entertainment
189285,Entertainment
275838,Entertainment
175127,Business
123359,Business
157298,Business
4568,Technology
84502,Health
63308,Technology
273952,Entertainment
65022,Technology
6842,Technology
23353,Technology
6827,Business
237223,Entertainment
272338,Entertainment
176238,Business
80219,Health
186928,Entertainment
165338,Business
281214,Entertainment
50991,Technology
156097,Business
264446,Entertainment
95285,Health
169302,Business
148589,Business
189114,Entertainment
41185,Technology
288643,Entertainment
193972,Entertainment
36295,Technology
205862,Entertainment
269930,Entertainment
224913,Entertainment
37049,Technology
130889,Business
32133,Technology
120520,Business
48712,Technology
177892,Business
5109,Technology
7708,Technology
78685,Health
171525,Business
194808,Entertainment
77548,Health
248410,Entertainment
253252,Entertainment
205334,Entertainment
86679,Health
45413,Technology
43835,Technology
233025,Entertainment
289645,Entertainment
47892,Technology
50264,Technology
290946,Entertainment
229407,Entertainment
18396,Technology
126149,Business
145882,Business
172270,Business
118819,Business
161832,Business
186245,Entertainment
9806,Technology
122859,Business
200488,Entertainment
289384,Entertainment
250087,Entertainment
83996,Health
75110,Health
7081,Technology
261771,Entertainment
39080,Technology
165341,Business
290757,Entertainment
65901,Business
24566,Entertainment
120431,Business
5749,Technology
165315,Business
238918,Entertainment
94641,Health
217839,Entertainment
206750,Entertainment
65279,Technology
246703,Entertainment
186088,Entertainment
3370,Technology
196247,Entertainment
31976,Technology
222626,Entertainment
84525,Entertainment
211997,Entertainment
67741,Technology
108466,Business
82429,Health
114044,Business
15469,Technology
122579,Business
152596,Business
204075,Entertainment
25068,Technology
101375,Health
191,Business
9567,Technology
283044,Entertainment
240661,Entertainment
203752,Entertainment
204353,Entertainment
119225,Business
270605,Entertainment
63084,Technology
141238,Business
103069,Health
97140,Health
78341,Health
189537,Entertainment
62756,Technology
252913,Entertainment
124899,Business
75849,Health
429,Technology
195704,Entertainment
114567,Business
262687,Entertainment
207867,Entertainment
258165,Entertainment
184973,Entertainment
64431,Technology
87578,Health
111407,Business
178247,Business
261738,Entertainment
17539,Technology
13477,Technology
239268,Entertainment
279626,Entertainment
163470,Business
233891,Entertainment
119978,Business
230010,Entertainment
134380,Business
71765,Technology
265684,Entertainment
160647,Business
263411,Entertainment
52362,Technology
41924,Technology
238924,Entertainment
210277,Entertainment
78896,Health
265956,Entertainment
221942,Entertainment
118132,Business
158645,Business
243689,Entertainment
41188,Technology
27874,Technology
23508,Technology
104337,Health
91423,Health
50168,Technology
166039,Business
137953,Business
7011,Technology
119830,Business
264445,Entertainment
118031,Business
54446,Technology
198699,Entertainment
198890,Entertainment
48121,Technology
273054,Entertainment
213988,Entertainment
81927,Health
79039,Health
218713,Entertainment
74977,Health
188081,Entertainment
187117,Entertainment
284861,Entertainment
124330,Business
275208,Entertainment
71734,Technology
52327,Technology
144975,Business
202040,Entertainment
67455,Technology
117999,Business
59841,Technology
59408,Technology
194287,Entertainment
122220,Business
13874,Technology
85583,Health
195601,Entertainment
81499,Health
186343,Entertainment
261527,Entertainment
120435,Business
138626,Business
2272,Technology
156392,Business
156277,Business
1278,Technology
248202,Entertainment
41544,Technology
202666,Entertainment
236731,Entertainment
188936,Entertainment
54458,Technology
234516,Entertainment
221771,Entertainment
233510,Entertainment
245768,Entertainment
256673,Entertainment
172984,Business
2645,Technology
242627,Entertainment
182380,Business
278597,Entertainment
98355,Health
63420,Technology
290874,Entertainment
1302,Technology
28490,Business
170421,Business
235802,Entertainment
229036,Entertainment
20817,Technology
56827,Technology
238376,Entertainment
156443,Business
121120,Business
289198,Entertainment
121129,Business
217586,Entertainment
206040,Entertainment
159351,Business
277809,Entertainment
120100,Business
286387,Entertainment
282218,Entertainment
46407,Technology
150207,Business
216042,Entertainment
281408,Entertainment
189329,Entertainment
234423,Entertainment
239925,Entertainment
145944,Business
90271,Health
13625,Technology
1813,Technology
271860,Entertainment
165933,Business
250858,Entertainment
73699,Health
49139,Technology
262093,Entertainment
102586,Health
248886,Entertainment
209723,Entertainment
44894,Technology
272309,Entertainment
47964,Technology
62807,Technology
207493,Entertainment
133265,Business
184408,Business
33730,Business
181625,Business
259473,Entertainment
284420,Entertainment
165183,Business
228309,Entertainment
82231,Health
72182,Technology
109519,Business
257204,Entertainment
29635,Technology
29628,Technology
111663,Business
168019,Business
137177,Business
66912,Technology
250827,Entertainment
126643,Business
7340,Technology
21843,Technology
40950,Technology
242064,Entertainment
248467,Entertainment
272951,Entertainment
26174,Technology
1825,Technology
270176,Entertainment
80232,Health
47987,Technology
174637,Business
128068,Business
74981,Health
45461,Technology
40654,Health
11579,Technology
147135,Business
11205,Technology
281054,Entertainment
46225,Technology
105403,Business
52748,Technology
208816,Entertainment
256410,Entertainment
4058,Technology
64660,Technology
130575,Business
163862,Business
216402,Entertainment
28456,Technology
262963,Entertainment
236266,Entertainment
89945,Health
128822,Business
138150,Business
36506,Technology
273613,Entertainment
208241,Entertainment
179768,Business
136206,Business
173373,Business
20648,Technology
56739,Business
117932,Business
84796,Health
241783,Entertainment
220862,Entertainment
36815,Technology
202132,Entertainment
289470,Entertainment
266563,Entertainment
206706,Entertainment
3363,Technology
200436,Entertainment
5387,Technology
240138,Entertainment
123486,Business
231425,Entertainment
253596,Entertainment
238322,Entertainment
210810,Entertainment
73798,Health
10743,Technology
283079,Entertainment
56095,Technology
251568,Entertainment
80619,Health
4039,Technology
206418,Entertainment
231243,Entertainment
286058,Entertainment
207235,Entertainment
284923,Entertainment
288281,Entertainment
49936,Technology
265609,Entertainment
57216,Technology
286610,Entertainment
131825,Business
49257,Technology
286852,Entertainment
171120,Business
25684,Technology
36053,Technology
142992,Business
250490,Entertainment
125692,Business
202095,Entertainment
88646,Health
261189,Entertainment
182604,Business
99390,Health
